state_date,state_step,factor_1,factor_2,prediction_date,target_quarter,stage,cutoff_month,fallback_used
,23,-1.7762793756561719,-0.26198065674653,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,24,-1.6919364856320243,-0.04447285740164672,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,25,-1.7893278208624985,-0.30660900488134696,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,26,-1.5086175553943262,-0.2525006936951879,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,27,-1.4092953536591977,-0.5213209939170889,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,28,-1.3297254830415275,-0.5900097319511276,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,29,-1.242843997757991,-0.7591523966090075,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,30,-0.685986816873186,-1.4530931314891173,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,31,0.04659373791886545,-1.9731031311108291,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,32,0.2238219211213432,-1.3246051773511969,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,33,0.6085065232785444,-1.7161197494078748,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,34,0.7997838496738907,-1.2365259883802124,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,35,0.6957847931963084,-0.3359009791716543,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,36,0.6314047821384079,0.09171032077340392,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,37,0.5514054104202125,0.4034580535632971,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,38,0.5980197005142729,0.856554605638223,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,39,0.14405979234678581,1.5509475097218755,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,40,0.3174224544547384,1.7412248622749626,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,41,0.480556204961716,1.2534615173410708,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,42,0.8510453851722334,0.4912502063105776,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,43,0.8585391415835074,0.9041517639399449,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,44,1.0608079096291907,1.1749476245472792,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,45,1.240915384300179,1.2718606662295475,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,46,1.2002989152561998,1.458296658613498,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,47,1.387748377977705,1.0056927741645445,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,48,1.7277497923022915,0.9291234316737552,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,49,1.7662113496083476,1.452566979688732,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,50,1.9950967395812862,1.890582395452108,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,51,1.9586209120943885,1.7449505323725996,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,52,2.124120934024361,1.4393848619450984,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,53,2.494800116962435,0.7783114788929787,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,54,2.6390828361906733,0.4978584431509985,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,55,2.726209361441936,0.48717305159164404,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,56,2.8730012221823573,0.45881319452021585,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,57,3.023936160674231,0.40396134571249986,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,58,2.7023299710719235,1.0287560338070345,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,59,2.202929661918047,1.6343183091361353,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,60,1.0730570732712876,3.0934179653285585,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,61,0.32252207874829664,4.265953987898684,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,62,-0.20463656019353485,4.980213806516893,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,63,-0.13542410947508302,5.38748872285403,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,64,-0.2629243075799077,5.788556457889411,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,65,-0.9684800251776349,3.769536633250631,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,66,-1.0100710095948242,3.131053183468186,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,67,-0.8400202229374727,2.697942218489735,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,68,-0.5935774523156656,2.6514904200889933,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,69,-0.26701504957954586,2.443869198164995,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,70,0.010266808169976854,1.658932337931731,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,71,-0.06658435330603608,1.4179285677813742,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,72,0.10645921640312768,0.7607024956633084,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,73,0.16474947537663626,0.42823710606790644,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,74,0.533028136385164,0.4939239759245636,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,75,0.6580335627649003,0.486425352035437,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,76,0.7363777778603796,0.30396043107836335,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,77,0.7469077314587438,-0.5494452513509556,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,78,0.7332706252699703,-0.634936651899734,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,79,0.46175560821335987,0.35852774950887406,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,80,0.5592547593288953,0.9492842032073163,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,81,0.8541687117134907,0.8493929175202475,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,82,1.197249519404398,0.3650283186975701,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,83,1.2450691899195683,0.5963059646033662,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,84,1.5103275998461725,0.3600935164483777,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,85,1.6384588472275583,0.19965738679553974,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,86,1.906478483100057,-0.1924496350738104,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,87,1.9169144973843304,-0.5533149254719136,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,88,2.178880952198971,-1.0045933654459203,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,89,2.1154751366415594,-1.1835013155842402,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,90,2.1937364548136995,-1.540145002857889,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,91,1.9485573240300518,-1.2763122483038691,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,92,1.850912381768946,-1.1397045196372544,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,93,2.1660732024595104,-1.1560441131382961,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,94,2.257753340731282,-1.0469709107308747,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,95,2.26909270355131,-0.9419248129221522,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,96,2.2534365647340895,-0.9698012752289193,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,97,2.169765240472134,-0.8778498910031242,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,98,2.0616318132162545,-0.7895505990510331,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,99,1.9479301099391846,-0.29213157893069064,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,100,1.820273522207659,-0.23885929929898272,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,101,1.689739914264979,-0.2022365200321331,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,102,1.503588350794911,-1.0490271832854559,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,103,1.3756682114266556,-0.9769338418673628,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,104,1.2552291861969276,-0.8921496180941614,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,105,1.2128876031843425,-0.024025007008739552,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,106,1.1086824297061484,0.010307996881494759,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,107,1.0108477357619363,0.025060483103604148,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,108,0.8830312398956595,-0.33354032773529846,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,109,0.7989321766873131,-0.3104854047925417,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,110,0.722189637553278,-0.28347607285745924,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,111,0.6523712525966654,-0.25566406548213816,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,112,0.588876063362288,-0.22971221541922252,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,113,0.5312661308606854,-0.20576355595718313,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,114,0.43106746237783744,-0.6243694010862054,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,115,0.38459204566215016,-0.5775005849786041,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,116,0.34349775667919275,-0.5254858345403495,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,117,0.2391562520444489,-1.0901666815138236,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,118,0.2079810726642962,-1.0035087755508578,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,119,0.18157123395654134,-0.9107987690775348,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,120,0.19551739463117512,-0.49149934013806007,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,121,0.17561421372316438,-0.42735080243265405,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,122,0.15776327630857606,-0.37572215666412023,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,123,0.05451495753124176,-1.1177912015092053,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,124,0.041683213755670065,-1.031946744417931,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,125,0.03182816402336615,-0.938067099865588,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,126,0.02582890949821573,-0.8315866381757621,2011-07-01,2011-Q3,Early,2011-07-31,full_ar1
,0,-3.715571587938564,-2.1696011903236196,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,1,-3.6182035747274996,-2.2356003187029816,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,2,-3.5110020179897807,-2.4197677488138383,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,3,-3.4725130821535726,-2.1710548756274206,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,4,-3.421578534112235,-2.1418491314215817,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,5,-3.4592670230385227,-1.6213178805080166,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,6,-3.1274783169441465,-1.0569679833159178,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,7,-2.9028844643895813,-1.0032414741238433,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,8,-2.8908255291849025,-0.8684993382715996,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,9,-2.711987826577743,-0.8940205401064689,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,10,-2.6611425985686346,-0.92502099162705,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,11,-2.608392322114346,-0.23656347397315292,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,12,-2.735645927549526,-0.3959923490108898,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,13,-2.434435131591951,0.12353095491975613,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,14,-2.184254711029287,0.0809091384693219,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,15,-1.9047536619009247,0.6609197618749337,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,16,-2.1290530585621914,0.8870708414350671,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,17,-1.9603475156379881,0.6358252728387832,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,18,-1.8359839473876907,0.8019503934255067,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,19,-1.8781006590204663,-0.2937752908474267,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,20,-1.6762992055558947,-0.43051980454793726,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,21,-1.6905462430353506,-0.03136457733368342,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,22,-1.9026258210392046,-0.18272586477113464,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,23,-1.6638649544884598,-0.07638034047243067,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,24,-1.6155985963386805,-0.33126400675719386,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,25,-1.5778858629683394,-0.360122355267566,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,26,-1.521695473472884,-0.5253435876083098,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,27,-0.914906582072905,-1.4869637039964996,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,28,-0.2879303537361778,-1.9124954293051584,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,29,-0.11164167181092856,-1.1297376654923914,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,30,0.1834218035173773,-1.4167262920933565,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,31,0.472065876509819,-1.015444382081521,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,32,0.454736156253157,-0.10048240560654759,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,33,0.38168960504224714,0.4335913361045367,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,34,0.2858543765897431,0.8499425112917796,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,35,0.4243508789602505,1.2355829246916956,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,36,0.19018873574667064,1.6515426893890162,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,37,0.333276166971435,1.8932139176819913,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,38,0.5742946486226883,1.1948399909428562,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,39,0.9361108925225374,0.2955867315795102,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,40,1.0777270708628224,0.5886502961783748,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,41,1.2613597065045405,0.9295909461131318,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,42,1.5667050094426846,0.858724599696338,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,43,1.3377704850294665,1.3615854273310215,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,44,1.487762050085516,0.9269763163118736,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,45,1.94317328380357,0.6565612123944957,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,46,2.217336828255324,0.8867826944241337,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,47,2.352816340587581,1.5755900914235377,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,48,2.4160035715811796,1.228286154473118,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,49,2.8284748291385773,0.4768042845935596,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,50,3.201789364366779,-0.23815598112464606,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,51,3.347519334480906,-0.5355067815574956,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,52,3.6156622619055647,-0.8643922167569449,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,53,3.767751813547474,-0.8608658649669747,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,54,3.93774160296439,-0.8976571000650516,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,55,3.544404516487716,-0.01010490769751271,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,56,2.9889581251235797,0.8159752380066616,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,57,1.8414772019953016,2.5430507636714452,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,58,1.073546544661324,3.9193719594351446,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,59,0.3479315262585459,4.99399656777305,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,60,0.46935200582205816,5.219993103904983,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,61,0.41037678932446775,5.40625974619085,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,62,-0.22220848727305775,2.807059186733636,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,63,0.10205914498654262,1.4046752441174624,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,64,0.40477689394107946,0.6338878494897344,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,65,0.6358309541559466,0.5674927769049145,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,66,0.556100202314721,0.9942902747054251,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,67,0.7053294122089075,0.23444899072531095,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,68,0.4547557039816006,0.23498896932111807,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,69,0.46764666924642634,-0.2472480965357316,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,70,0.6548140414331801,-0.8392416592455731,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,71,0.8881273589173431,-0.578216993939406,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,72,1.2297076685891841,-0.8683658132360096,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,73,0.9864314067132759,-0.5447417494093245,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,74,0.8874630752083582,-1.3164374697912598,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,75,1.0549037540254125,-1.740110384857939,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,76,0.8261542795240137,-0.6076805765619435,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,77,0.7761089815275369,0.35022935604713556,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,78,0.9228962432598276,0.507484580067685,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,79,1.043259906104793,0.32427564214017035,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,80,1.2399060689024333,0.28445288386468576,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,81,1.5518855263662987,-0.01538596700914191,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,82,1.6720215685602535,-0.20761015527160895,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,83,1.9721694817626512,-0.7328250658002898,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,84,2.1437551623282225,-1.3777089657180763,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,85,2.4036302860356766,-1.8255371488108447,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,86,2.4549719740040508,-2.1817470178858236,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,87,2.46932617829092,-2.4415669170687844,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,88,2.128603533907947,-1.932911917053488,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,89,1.8749312373968614,-1.4529446520037164,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,90,1.9784847051893935,-1.07910305002218,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,91,1.6946669406444181,-0.5045809086012288,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,92,1.6044599006223752,-0.6099959697779884,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,93,1.2880280487032503,-0.336882583605422,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,94,1.0844424224587461,-0.19298895368754881,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,95,0.928254197501197,-0.1044886294747471,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,96,0.8231029402338517,-0.1707199326561714,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,97,0.7253110807892797,-0.12775261392249698,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,98,0.6458854460239055,-0.09264184200071522,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,99,0.6069737212522549,0.21459156023431064,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,100,0.552363411108722,0.19111322100837946,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,101,0.5048373546513054,0.15690557407194192,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,102,0.3718990906957277,-0.5105113525443733,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,103,0.33418330723769285,-0.4419280639613984,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,104,0.30237853807000303,-0.3564101906101279,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,105,0.3668628271558583,0.23807446211504568,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,106,0.3423527879455252,0.22844276025019822,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,107,0.3189888256128999,0.19582874372485698,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,108,0.24457584407357924,-0.1060014792382577,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,109,0.22451549704837603,-0.10152105626530489,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,110,0.2065921141671112,-0.08693741948172404,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,111,0.19011437692667862,-0.07120045915564818,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,112,0.17548651433173268,-0.054557464116476224,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,113,0.16216345911280672,-0.0403293180148859,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,114,0.08404017368328769,-0.32793306046152465,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,115,0.07418458800020321,-0.27220288262726344,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,116,0.06615657265536412,-0.21347381507308666,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,117,-0.03453701340624528,-0.576985265227467,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,118,-0.03816148292895244,-0.4678943584168787,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,119,-0.0397047776613738,-0.3609749971201597,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,120,0.002716896953303252,-0.08253137761628423,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,121,0.0025367583224529364,-0.036906175343208045,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,122,0.0023645991852725094,-0.011852378632884783,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,123,-0.12473236679721265,-0.5478475920547945,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,124,-0.12202782428400252,-0.45593811761726666,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,125,-0.11763572237907564,-0.3582129882193117,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,126,-0.11660407399443061,-0.2887484848450324,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,127,-0.11056527840169654,-0.21275001873253013,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,128,-0.10424438880382224,-0.15228402921899045,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,129,-0.15504120273803812,-0.3510919783778207,2011-10-01,2011-Q4,Early,2011-10-31,full_ar1
,0,-4.926441141823722,1.4975685338020421,2012-01-01,2012-Q1,Early,2012-01-31,full_ar1
,1,-4.833739979951464,1.5326473749978238,2012-01-01,2012-Q1,Early,2012-01-31,full_ar1
,2,-4.732692402421618,1.0833575505593385,2012-01-01,2012-Q1,Early,2012-01-31,full_ar1
,3,-4.224539949179672,0.5519320541758459,2012-01-01,2012-Q1,Early,2012-01-31,full_ar1
,4,-3.9192258398806867,0.5795749105349662,2012-01-01,2012-Q1,Early,2012-01-31,full_ar1
,5,-3.8407784396854017,0.5115052481078595,2012-01-01,2012-Q1,Early,2012-01-31,full_ar1
,6,-3.6079574167264434,0.6437851239907795,2012-01-01,2012-Q1,Early,2012-01-31,full_ar1
,7,-3.5862603970611318,0.6032675095853253,2012-01-01,2012-Q1,Early,2012-01-31,full_ar1
